StaffId,Name,JobTitle,GradeLevel,EmployeeType,FunctionalManager,Mobile,Country,Department,CostCenter,Email
773496394,Ankit Gupta,Manager,6,Contractor,Vikram Verma,9398340203.0,Germany,Dept_0051,45215189,ankit72.gupta@tech.com
991819497,Simran Kapoor,Analyst,8,Contractor,Sneha Kapoor,,Canada,Dept_0196,64732693,simran55.kapoor@tech.com
841541582,Pooja Aggarwal,Analyst,8,Contractor,Simran Malhotra,9107713447.0,USA,Dept_0025,11432821,pooja63.aggarwal@tech.com
735760237,Pooja Sharma,Analyst,8,Contractor,Ankit Malhotra,,Singapore,Dept_0651,81809521,pooja73.sharma@tech.com
181600593,Jatin Verma,Assistant Vice President,5,Contractor,Kunal Singh,,USA,Dept_0971,78925393,jatin61.verma@tech.com
312954978,Ankit Mehta,Senior Analyst,7,Contractor,Priya Verma,9176438520.0,India,Dept_0352,59985309,ankit72.mehta@tech.com
867741192,Neha Verma,Assistant Vice President,5,Contractor,Ankit Malhotra,7711461008.0,India,Dept_0143,66912287,neha60.verma@tech.com
525904456,Ankit Gupta,Senior Analyst,7,Contractor,Amit Bansal,7440728702.0,Canada,Dept_0278,10931132,ankit73.gupta@tech.com
502982778,Pooja Bansal,Manager,6,Contractor,Simran Malhotra,,India,Dept_0676,78793348,pooja59.bansal@tech.com
827296111,Sneha Bansal,Junior Associate,10,Contractor,Neha Malhotra,,UK,Dept_0068,98916344,sneha53.bansal@tech.com
718257024,Rohit Verma,Junior Associate,10,Contractor,Amit Kapoor,6863445014.0,Singapore,Dept_0864,50328917,rohit73.verma@tech.com
434961542,Vikram Aggarwal,Associate,9,Employee,Pooja Verma,,UK,Dept_0747,42496854,vikram61.aggarwal@tech.com
127571992,Ankit Gupta,Analyst,8,Employee,Ayesha Malhotra,9784730696.0,Canada,Dept_0776,90176902,ankit74.gupta@tech.com
721358005,Neha Iyer,Junior Associate,10,Contractor,Jatin Malhotra,,UK,Dept_0975,56695292,neha74.iyer@tech.com
216070149,Ayesha Kapoor,Associate,9,Contractor,Simran Malhotra,8446233934.0,UK,Dept_0135,77381857,ayesha63.kapoor@tech.com
433975497,Ankit Gupta,Assistant Vice President,5,Contractor,Sneha Malhotra,,Canada,Dept_0034,60304674,ankit75.gupta@tech.com
275842194,Amit Mehta,Assistant Vice President,5,Contractor,Priya Gupta,6861747638.0,Germany,Dept_0708,53626804,amit76.mehta@tech.com
979717936,Arjun Kapoor,Junior Associate,10,Contractor,Priya Aggarwal,8002585015.0,Canada,Dept_0870,98885671,arjun62.kapoor@tech.com
935147672,Rohit Gupta,Manager,6,Employee,Ankit Kapoor,9462885999.0,Canada,Dept_0023,40130758,rohit55.gupta@tech.com
222978730,Rohit Kapoor,Assistant Vice President,5,Employee,Arjun Gupta,,Canada,Dept_0129,26876859,rohit64.kapoor@tech.com
871330207,Ankit Kapoor,Junior Associate,10,Employee,Ankit Singh,,Germany,Dept_0496,37935670,ankit59.kapoor@tech.com
903079055,Kunal Kapoor,Junior Associate,10,Contractor,Ayesha Bansal,8213472121.0,USA,Dept_0390,52220388,kunal61.kapoor@tech.com
752027025,Pooja Malhotra,Analyst,8,Employee,Kunal Kapoor,,India,Dept_0071,74096626,pooja63.malhotra@tech.com
750572325,Arjun Sharma,Junior Associate,10,Contractor,Jatin Verma,,India,Dept_0762,85030382,arjun64.sharma@tech.com
280162221,Kunal Kapoor,Analyst,8,Contractor,Pooja Gupta,,Canada,Dept_0311,63638418,kunal62.kapoor@tech.com
496098177,Simran Sharma,Junior Associate,10,Employee,Rohit Iyer,,Singapore,Dept_0863,75863429,simran56.sharma@tech.com
923450567,Ayesha Iyer,Assistant Vice President,5,Contractor,Vikram Verma,8487798652.0,Germany,Dept_0126,69205957,ayesha59.iyer@tech.com
375139575,Kunal Aggarwal,Analyst,8,Employee,Rohit Kapoor,9808971158.0,Canada,Dept_0273,54673452,kunal59.aggarwal@tech.com
851044796,Kunal Malhotra,Assistant Vice President,5,Employee,Simran Iyer,,Germany,Dept_0486,51467755,kunal69.malhotra@tech.com
599326438,Amit Gupta,Assistant Vice President,5,Contractor,Priya Mehta,,India,Dept_0226,57186864,amit67.gupta@tech.com
334037646,Jatin Sharma,Associate,9,Employee,Arjun Aggarwal,,India,Dept_0646,16722779,jatin73.sharma@tech.com
705557720,Amit Verma,Manager,6,Employee,Sneha Aggarwal,,UK,Dept_0293,65939654,amit69.verma@tech.com
222824732,Sneha Bansal,Associate,9,Contractor,Jatin Sharma,,Canada,Dept_0407,98463510,sneha54.bansal@tech.com
818825964,Priya Verma,Senior Analyst,7,Employee,Rohit Iyer,,Germany,Dept_0701,11228904,priya74.verma@tech.com
608482316,Pooja Verma,Analyst,8,Contractor,Kunal Kapoor,8241627271.0,USA,Dept_0306,82771571,pooja59.verma@tech.com
235528741,Vikram Gupta,Senior Analyst,7,Contractor,Amit Kapoor,,Singapore,Dept_0676,13445813,vikram70.gupta@tech.com
356135680,Jatin Bansal,Analyst,8,Contractor,Pooja Bansal,6755934151.0,Singapore,Dept_0090,91103446,jatin71.bansal@tech.com
263619298,Vikram Malhotra,Associate,9,Employee,Sneha Mehta,,Singapore,Dept_0274,38699827,vikram69.malhotra@tech.com
767154083,Kunal Malhotra,Manager,6,Employee,Pooja Bansal,9825821102.0,USA,Dept_0954,53517024,kunal70.malhotra@tech.com
121882877,Simran Singh,Associate,9,Contractor,Kunal Malhotra,8337242599.0,USA,Dept_0614,63272155,simran71.singh@tech.com
314061901,Rahul Malhotra,Analyst,8,Employee,Jatin Sharma,,UK,Dept_0477,39890062,rahul71.malhotra@tech.com
365518424,Ankit Kapoor,Senior Analyst,7,Employee,Amit Gupta,6076033572.0,USA,Dept_0565,60149428,ankit60.kapoor@tech.com
133318206,Rahul Bansal,Manager,6,Employee,Neha Malhotra,,Canada,Dept_0314,31608206,rahul75.bansal@tech.com
909851739,Vikram Kapoor,Associate,9,Contractor,Jatin Malhotra,6697359105.0,USA,Dept_0352,96203372,vikram55.kapoor@tech.com
143226844,Rohit Mehta,Junior Associate,10,Contractor,Amit Bansal,,UK,Dept_0526,91343931,rohit69.mehta@tech.com
799816232,Vikram Mehta,Junior Associate,10,Contractor,Rohit Malhotra,,Canada,Dept_0849,69587430,vikram53.mehta@tech.com
938842599,Simran Mehta,Assistant Vice President,5,Employee,Simran Sharma,,Canada,Dept_0730,90322228,simran67.mehta@tech.com
173678414,Arjun Bansal,Analyst,8,Employee,Pooja Verma,,Singapore,Dept_0974,15018590,arjun58.bansal@tech.com
798086909,Arjun Kapoor,Senior Analyst,7,Employee,Rahul Sharma,7463265158.0,Germany,Dept_0726,32081141,arjun63.kapoor@tech.com
340756713,Pooja Gupta,Assistant Vice President,5,Contractor,Simran Mehta,6614771661.0,UK,Dept_0605,22528828,pooja79.gupta@tech.com
475767056,Priya Gupta,Senior Analyst,7,Contractor,Jatin Mehta,,Germany,Dept_0850,98790951,priya48.gupta@tech.com
155926488,Vikram Bansal,Senior Analyst,7,Employee,Jatin Mehta,,USA,Dept_0825,78669917,vikram52.bansal@tech.com
679196799,Simran Sharma,Analyst,8,Employee,Neha Gupta,,India,Dept_0426,35997622,simran57.sharma@tech.com
904258674,Amit Singh,Manager,6,Contractor,Kunal Aggarwal,,UK,Dept_0877,82071012,amit73.singh@tech.com
120812641,Amit Sharma,Analyst,8,Contractor,Rahul Malhotra,,Singapore,Dept_0290,50209085,amit56.sharma@tech.com
604988121,Ayesha Mehta,Senior Analyst,7,Contractor,Kunal Kapoor,8814661255.0,USA,Dept_0587,18816715,ayesha76.mehta@tech.com
187946147,Amit Malhotra,Senior Analyst,7,Contractor,Ayesha Verma,,Germany,Dept_0971,81714660,amit55.malhotra@tech.com
996478772,Kunal Mehta,Associate,9,Employee,Vikram Bansal,9317068760.0,Germany,Dept_0336,90221933,kunal66.mehta@tech.com
370874491,Neha Malhotra,Manager,6,Contractor,Ankit Gupta,6649236160.0,India,Dept_0623,68089755,neha67.malhotra@tech.com
552651788,Kunal Sharma,Analyst,8,Contractor,Jatin Kapoor,9018255643.0,UK,Dept_0272,25897388,kunal64.sharma@tech.com
993271900,Kunal Kapoor,Analyst,8,Employee,Jatin Bansal,8544886450.0,Canada,Dept_0266,86909875,kunal63.kapoor@tech.com
907464398,Pooja Kapoor,Junior Associate,10,Contractor,Vikram Gupta,,Singapore,Dept_0819,20732399,pooja55.kapoor@tech.com
398775766,Jatin Mehta,Junior Associate,10,Contractor,Rohit Gupta,,India,Dept_0605,16750836,jatin63.mehta@tech.com
507083673,Ayesha Verma,Junior Associate,10,Employee,Jatin Sharma,,UK,Dept_0368,29873531,ayesha65.verma@tech.com
917364173,Pooja Sharma,Assistant Vice President,5,Contractor,Arjun Verma,,Canada,Dept_0499,52085434,pooja74.sharma@tech.com
462388455,Ayesha Kapoor,Junior Associate,10,Contractor,Neha Verma,9637247982.0,Singapore,Dept_0389,52799786,ayesha64.kapoor@tech.com
450948014,Amit Aggarwal,Junior Associate,10,Contractor,Arjun Aggarwal,7682362333.0,UK,Dept_0983,18122396,amit61.aggarwal@tech.com
588229686,Sneha Gupta,Senior Analyst,7,Employee,Vikram Malhotra,7316931389.0,Canada,Dept_0979,31861236,sneha72.gupta@tech.com
327268503,Pooja Aggarwal,Assistant Vice President,5,Contractor,Neha Malhotra,8032665850.0,UK,Dept_0215,61091879,pooja64.aggarwal@tech.com
451492250,Pooja Gupta,Associate,9,Employee,Rohit Mehta,8243633807.0,Germany,Dept_0773,27089380,pooja80.gupta@tech.com
507059676,Rohit Malhotra,Manager,6,Employee,Kunal Bansal,,Canada,Dept_0208,54850938,rohit76.malhotra@tech.com
379340713,Simran Singh,Junior Associate,10,Employee,Amit Kapoor,8964471330.0,Singapore,Dept_0921,15477835,simran72.singh@tech.com
153992714,Arjun Kapoor,Assistant Vice President,5,Employee,Ayesha Aggarwal,6551803628.0,USA,Dept_0559,42115443,arjun64.kapoor@tech.com
295130056,Ayesha Bansal,Associate,9,Contractor,Priya Verma,,India,Dept_0613,90950774,ayesha60.bansal@tech.com
595744935,Ayesha Aggarwal,Assistant Vice President,5,Contractor,Rahul Bansal,,Canada,Dept_0373,18430264,ayesha54.aggarwal@tech.com
245706210,Priya Bansal,Senior Analyst,7,Contractor,Amit Gupta,7588007416.0,Germany,Dept_0808,32726896,priya66.bansal@tech.com
560219456,Kunal Singh,Manager,6,Employee,Sneha Aggarwal,,India,Dept_0902,89318007,kunal75.singh@tech.com
790147183,Neha Iyer,Manager,6,Employee,Jatin Iyer,8109676482.0,UK,Dept_0248,50022360,neha75.iyer@tech.com
190137896,Ankit Bansal,Assistant Vice President,5,Employee,Amit Singh,9771575225.0,USA,Dept_0731,60940011,ankit73.bansal@tech.com
129100607,Vikram Iyer,Analyst,8,Employee,Priya Aggarwal,,India,Dept_0275,60112903,vikram67.iyer@tech.com
811890569,Pooja Gupta,Junior Associate,10,Employee,Pooja Verma,9294355022.0,Singapore,Dept_0064,80793660,pooja81.gupta@tech.com
706011277,Pooja Verma,Junior Associate,10,Employee,Neha Malhotra,,UK,Dept_0100,60363632,pooja60.verma@tech.com
735540030,Priya Sharma,Analyst,8,Contractor,Kunal Gupta,8965388061.0,Germany,Dept_0194,17025971,priya57.sharma@tech.com
523076025,Vikram Iyer,Associate,9,Contractor,Arjun Singh,7393777078.0,India,Dept_0146,81900191,vikram68.iyer@tech.com
128955006,Vikram Singh,Assistant Vice President,5,Contractor,Arjun Verma,7667805312.0,Singapore,Dept_0256,86466681,vikram65.singh@tech.com
673510887,Jatin Kapoor,Manager,6,Contractor,Ankit Verma,,Singapore,Dept_0991,26773517,jatin80.kapoor@tech.com
768143326,Kunal Iyer,Senior Analyst,7,Employee,Priya Gupta,6750269253.0,Germany,Dept_0834,41953435,kunal70.iyer@tech.com
237039296,Kunal Iyer,Senior Analyst,7,Contractor,Rohit Mehta,6242405310.0,USA,Dept_0757,79509204,kunal71.iyer@tech.com
601856351,Ayesha Singh,Associate,9,Contractor,Rahul Mehta,,Singapore,Dept_0294,93662780,ayesha76.singh@tech.com
277215428,Neha Malhotra,Junior Associate,10,Contractor,Vikram Verma,7979922951.0,Canada,Dept_0421,50647911,neha68.malhotra@tech.com
877583839,Neha Sharma,Manager,6,Contractor,Rohit Singh,7184544444.0,Canada,Dept_0384,61080463,neha74.sharma@tech.com
534131719,Jatin Kapoor,Analyst,8,Contractor,Priya Mehta,,USA,Dept_0291,26489221,jatin81.kapoor@tech.com
956998797,Pooja Malhotra,Manager,6,Employee,Priya Aggarwal,,UK,Dept_0018,76215374,pooja64.malhotra@tech.com
829223044,Simran Verma,Junior Associate,10,Contractor,Kunal Verma,,UK,Dept_0005,34481040,simran81.verma@tech.com
818197581,Rohit Kapoor,Junior Associate,10,Employee,Rahul Sharma,,Singapore,Dept_0542,24101325,rohit65.kapoor@tech.com
460916347,Pooja Iyer,Manager,6,Contractor,Simran Sharma,,UK,Dept_0582,80654936,pooja72.iyer@tech.com
517532243,Rohit Singh,Assistant Vice President,5,Contractor,Neha Gupta,,Germany,Dept_0067,30935661,rohit62.singh@tech.com
131165166,Rohit Verma,Analyst,8,Contractor,Sneha Sharma,,Canada,Dept_0835,28207668,rohit74.verma@tech.com
621454127,Rahul Mehta,Manager,6,Contractor,Kunal Iyer,,USA,Dept_0376,90639127,rahul87.mehta@tech.com
567975319,Simran Malhotra,Associate,9,Contractor,Rohit Iyer,7828246357.0,India,Dept_0083,75363318,simran69.malhotra@tech.com
393062061,Pooja Aggarwal,Manager,6,Employee,Neha Bansal,,India,Dept_0700,34749876,pooja65.aggarwal@tech.com
335602191,Kunal Malhotra,Analyst,8,Employee,Jatin Kapoor,,Singapore,Dept_0843,97057152,kunal71.malhotra@tech.com
624232414,Kunal Sharma,Associate,9,Contractor,Vikram Mehta,9745208708.0,Canada,Dept_0867,18265032,kunal65.sharma@tech.com
336801619,Amit Malhotra,Assistant Vice President,5,Employee,Sneha Malhotra,,Canada,Dept_0146,26396369,amit56.malhotra@tech.com
747737533,Kunal Verma,Manager,6,Contractor,Priya Bansal,6779557176.0,USA,Dept_0734,82116012,kunal60.verma@tech.com
958851904,Ayesha Mehta,Senior Analyst,7,Employee,Jatin Kapoor,6304827635.0,India,Dept_0686,56876469,ayesha77.mehta@tech.com
686405096,Sneha Malhotra,Senior Analyst,7,Contractor,Sneha Malhotra,8074015292.0,India,Dept_0163,60666272,sneha59.malhotra@tech.com
888807316,Vikram Malhotra,Manager,6,Contractor,Jatin Bansal,6221673995.0,Canada,Dept_0956,41661621,vikram70.malhotra@tech.com
902638839,Simran Malhotra,Assistant Vice President,5,Contractor,Sneha Verma,,India,Dept_0425,79283259,simran70.malhotra@tech.com
677909930,Kunal Sharma,Associate,9,Contractor,Simran Kapoor,8010217786.0,USA,Dept_0139,32550926,kunal66.sharma@tech.com
549920675,Arjun Sharma,Manager,6,Contractor,Vikram Kapoor,6554955661.0,Singapore,Dept_0357,35174654,arjun65.sharma@tech.com
997356828,Rohit Kapoor,Assistant Vice President,5,Employee,Neha Verma,8660297167.0,UK,Dept_0263,73891184,rohit66.kapoor@tech.com
518744974,Ankit Iyer,Associate,9,Contractor,Ankit Kapoor,9657433958.0,USA,Dept_0480,75012435,ankit66.iyer@tech.com
909037759,Rahul Malhotra,Junior Associate,10,Contractor,Ayesha Iyer,6334379194.0,Germany,Dept_0688,72653945,rahul72.malhotra@tech.com
420632895,Jatin Sharma,Senior Analyst,7,Contractor,Vikram Singh,7536045133.0,UK,Dept_0962,93964375,jatin74.sharma@tech.com
477698143,Neha Verma,Analyst,8,Contractor,Kunal Verma,9170095460.0,India,Dept_0076,56408824,neha61.verma@tech.com
106330865,Jatin Verma,Senior Analyst,7,Employee,Rohit Bansal,,USA,Dept_0711,34190616,jatin62.verma@tech.com
612153089,Vikram Iyer,Manager,6,Employee,Vikram Bansal,,India,Dept_0258,40482020,vikram69.iyer@tech.com
508431021,Kunal Mehta,Analyst,8,Contractor,Ayesha Malhotra,,Germany,Dept_0222,67426412,kunal67.mehta@tech.com
718142807,Amit Singh,Analyst,8,Employee,Neha Bansal,,Singapore,Dept_0220,85356005,amit74.singh@tech.com
922050912,Kunal Mehta,Analyst,8,Employee,Rahul Sharma,,USA,Dept_0306,42451268,kunal68.mehta@tech.com
120972273,Jatin Verma,Assistant Vice President,5,Contractor,Vikram Aggarwal,,India,Dept_0256,81459959,jatin63.verma@tech.com
846812123,Rahul Malhotra,Associate,9,Employee,Rahul Aggarwal,8030334220.0,Canada,Dept_0658,30086954,rahul73.malhotra@tech.com
727150493,Sneha Singh,Manager,6,Employee,Jatin Malhotra,8852495089.0,UK,Dept_0259,85109981,sneha66.singh@tech.com
926561919,Rahul Aggarwal,Analyst,8,Employee,Ayesha Gupta,,India,Dept_0770,97301302,rahul60.aggarwal@tech.com
518197538,Simran Gupta,Junior Associate,10,Contractor,Neha Gupta,6174632922.0,Germany,Dept_0065,45486670,simran64.gupta@tech.com
551125671,Arjun Iyer,Assistant Vice President,5,Employee,Ankit Verma,9966882858.0,UK,Dept_0581,35178070,arjun75.iyer@tech.com
994310083,Sneha Verma,Manager,6,Employee,Rahul Kapoor,7398927757.0,Germany,Dept_0916,76525661,sneha65.verma@tech.com
322086735,Arjun Bansal,Analyst,8,Employee,Ayesha Bansal,,Germany,Dept_0861,68690980,arjun59.bansal@tech.com
166857303,Priya Mehta,Senior Analyst,7,Contractor,Jatin Malhotra,,USA,Dept_0288,51716556,priya66.mehta@tech.com
546434187,Kunal Kapoor,Junior Associate,10,Employee,Sneha Malhotra,9939566022.0,Singapore,Dept_0478,58590699,kunal64.kapoor@tech.com
600282414,Amit Sharma,Assistant Vice President,5,Employee,Jatin Kapoor,9923759523.0,USA,Dept_0765,55012150,amit57.sharma@tech.com
682624278,Jatin Kapoor,Analyst,8,Employee,Kunal Sharma,7260021169.0,UK,Dept_0419,74048478,jatin82.kapoor@tech.com
455281184,Arjun Aggarwal,Junior Associate,10,Contractor,Pooja Singh,,India,Dept_0270,74672600,arjun66.aggarwal@tech.com
537656494,Simran Verma,Junior Associate,10,Employee,Sneha Iyer,,Canada,Dept_0280,84209316,simran82.verma@tech.com
545461013,Amit Gupta,Associate,9,Contractor,Rahul Singh,,India,Dept_0547,46161912,amit68.gupta@tech.com
168965204,Ankit Singh,Manager,6,Employee,Kunal Verma,,Singapore,Dept_0508,84592763,ankit63.singh@tech.com
329730155,Sneha Iyer,Assistant Vice President,5,Contractor,Kunal Malhotra,8456092932.0,Germany,Dept_0918,71081521,sneha65.iyer@tech.com
858511779,Kunal Mehta,Analyst,8,Employee,Arjun Malhotra,,Germany,Dept_0176,53204201,kunal69.mehta@tech.com
264073400,Neha Bansal,Junior Associate,10,Employee,Rohit Bansal,7507818545.0,USA,Dept_0065,60717206,neha58.bansal@tech.com
845122940,Arjun Kapoor,Junior Associate,10,Contractor,Amit Verma,6215214649.0,Germany,Dept_0147,32309627,arjun65.kapoor@tech.com
511281012,Priya Aggarwal,Junior Associate,10,Contractor,Simran Singh,9065573107.0,India,Dept_0798,64346276,priya73.aggarwal@tech.com
348315126,Rohit Singh,Manager,6,Employee,Ayesha Gupta,8000880698.0,Singapore,Dept_0207,79250354,rohit63.singh@tech.com
261953189,Rahul Gupta,Assistant Vice President,5,Contractor,Rohit Singh,8281673991.0,Germany,Dept_0049,71890423,rahul50.gupta@tech.com
248578017,Sneha Kapoor,Senior Analyst,7,Employee,Simran Malhotra,,Canada,Dept_0700,95319731,sneha55.kapoor@tech.com
186519602,Sneha Malhotra,Assistant Vice President,5,Contractor,Kunal Iyer,6654334590.0,UK,Dept_0538,99542270,sneha60.malhotra@tech.com
679984033,Pooja Malhotra,Analyst,8,Employee,Neha Verma,,USA,Dept_0604,57974159,pooja65.malhotra@tech.com
443285529,Neha Singh,Manager,6,Contractor,Pooja Sharma,,Singapore,Dept_0846,98566923,neha73.singh@tech.com
460613550,Ankit Malhotra,Assistant Vice President,5,Employee,Priya Aggarwal,9254259474.0,Canada,Dept_0518,63791774,ankit62.malhotra@tech.com
391751878,Sneha Mehta,Analyst,8,Employee,Pooja Aggarwal,,UK,Dept_0108,20304413,sneha68.mehta@tech.com
351785565,Ankit Gupta,Associate,9,Employee,Pooja Bansal,8635679685.0,USA,Dept_0332,77337273,ankit76.gupta@tech.com
406798268,Pooja Iyer,Junior Associate,10,Employee,Jatin Singh,,India,Dept_0587,81342844,pooja73.iyer@tech.com
866162966,Rohit Gupta,Associate,9,Employee,Priya Kapoor,9964242882.0,Singapore,Dept_0817,56538135,rohit56.gupta@tech.com
183197117,Sneha Gupta,Analyst,8,Employee,Arjun Singh,,USA,Dept_0532,15633360,sneha73.gupta@tech.com
572309605,Kunal Bansal,Senior Analyst,7,Contractor,Kunal Sharma,,India,Dept_0617,34201118,kunal67.bansal@tech.com
394846763,Arjun Singh,Junior Associate,10,Employee,Jatin Aggarwal,7024781605.0,Germany,Dept_0177,30404202,arjun75.singh@tech.com
356888294,Sneha Sharma,Assistant Vice President,5,Contractor,Amit Mehta,,UK,Dept_0096,55285591,sneha64.sharma@tech.com
772966010,Vikram Verma,Associate,9,Contractor,Ankit Mehta,8650474574.0,Canada,Dept_0096,21928364,vikram80.verma@tech.com
620332086,Arjun Bansal,Analyst,8,Employee,Rahul Bansal,,Germany,Dept_0434,82843189,arjun60.bansal@tech.com
659741412,Rahul Sharma,Senior Analyst,7,Contractor,Pooja Aggarwal,9103916775.0,UK,Dept_0149,75807591,rahul70.sharma@tech.com
935021998,Amit Bansal,Associate,9,Contractor,Vikram Malhotra,6678701723.0,India,Dept_0536,33493551,amit66.bansal@tech.com
922286180,Rohit Sharma,Senior Analyst,7,Contractor,Ankit Bansal,9530290021.0,UK,Dept_0240,37700987,rohit66.sharma@tech.com
397760792,Neha Aggarwal,Associate,9,Employee,Neha Verma,,Singapore,Dept_0179,93053876,neha69.aggarwal@tech.com
784683755,Ayesha Gupta,Analyst,8,Contractor,Arjun Verma,,Canada,Dept_0915,47732441,ayesha70.gupta@tech.com
365471644,Jatin Iyer,Junior Associate,10,Employee,Sneha Bansal,6485769591.0,Singapore,Dept_0833,62942933,jatin80.iyer@tech.com
907214179,Jatin Aggarwal,Senior Analyst,7,Contractor,Priya Iyer,7248949025.0,India,Dept_0883,92787965,jatin64.aggarwal@tech.com
378304807,Rahul Verma,Associate,9,Employee,Neha Mehta,,Germany,Dept_0638,66196059,rahul73.verma@tech.com
583258726,Sneha Singh,Junior Associate,10,Employee,Vikram Verma,6333289083.0,UK,Dept_0790,30870742,sneha67.singh@tech.com
609677794,Kunal Gupta,Junior Associate,10,Employee,Arjun Aggarwal,,USA,Dept_0965,64987578,kunal65.gupta@tech.com
898493949,Ankit Singh,Associate,9,Contractor,Pooja Gupta,,Canada,Dept_0133,68447536,ankit64.singh@tech.com
270894498,Arjun Iyer,Assistant Vice President,5,Employee,Amit Iyer,8054707024.0,USA,Dept_0276,53855914,arjun76.iyer@tech.com
578796089,Ayesha Mehta,Analyst,8,Employee,Vikram Sharma,9839981227.0,Canada,Dept_0726,37800824,ayesha78.mehta@tech.com
688273030,Kunal Mehta,Manager,6,Contractor,Jatin Gupta,,Singapore,Dept_0436,63107271,kunal70.mehta@tech.com
991816852,Simran Aggarwal,Senior Analyst,7,Contractor,Kunal Singh,9763650030.0,UK,Dept_0727,94351829,simran80.aggarwal@tech.com
558209399,Arjun Verma,Analyst,8,Contractor,Amit Verma,8474611492.0,Canada,Dept_0905,19305556,arjun59.verma@tech.com
642001424,Priya Mehta,Senior Analyst,7,Employee,Pooja Sharma,6784709775.0,USA,Dept_0567,44485030,priya67.mehta@tech.com
872314530,Simran Kapoor,Analyst,8,Employee,Pooja Iyer,,Canada,Dept_0940,52408234,simran56.kapoor@tech.com
975106572,Ayesha Malhotra,Analyst,8,Contractor,Jatin Malhotra,,Singapore,Dept_0612,15196393,ayesha67.malhotra@tech.com
757830420,Arjun Sharma,Analyst,8,Employee,Vikram Singh,9188462848.0,USA,Dept_0929,78449661,arjun66.sharma@tech.com
575209597,Jatin Mehta,Manager,6,Employee,Sneha Sharma,6202746095.0,UK,Dept_0397,13105233,jatin64.mehta@tech.com
910943524,Vikram Malhotra,Junior Associate,10,Contractor,Vikram Iyer,8222711914.0,Singapore,Dept_0547,65103004,vikram71.malhotra@tech.com
440696084,Ankit Malhotra,Associate,9,Contractor,Rohit Bansal,,Germany,Dept_0797,81551864,ankit63.malhotra@tech.com
739362057,Arjun Malhotra,Analyst,8,Contractor,Priya Gupta,8017519158.0,India,Dept_0306,50229555,arjun61.malhotra@tech.com
700141462,Arjun Gupta,Senior Analyst,7,Contractor,Ankit Bansal,,India,Dept_0967,72671440,arjun67.gupta@tech.com
670298515,Jatin Mehta,Associate,9,Contractor,Priya Kapoor,,Germany,Dept_0546,16156667,jatin65.mehta@tech.com
816806128,Simran Malhotra,Analyst,8,Employee,Rahul Gupta,8059059626.0,UK,Dept_0458,62360855,simran71.malhotra@tech.com
598906879,Jatin Singh,Analyst,8,Employee,Kunal Malhotra,6158150204.0,Germany,Dept_0904,39108508,jatin62.singh@tech.com
960514523,Ayesha Singh,Senior Analyst,7,Employee,Kunal Bansal,6261194804.0,UK,Dept_0143,58289300,ayesha77.singh@tech.com
243171768,Rohit Malhotra,Analyst,8,Contractor,Simran Malhotra,,Singapore,Dept_0483,78437443,rohit77.malhotra@tech.com
590122159,Neha Bansal,Analyst,8,Employee,Neha Kapoor,,Germany,Dept_0082,48839232,neha59.bansal@tech.com
230307805,Arjun Gupta,Analyst,8,Employee,Arjun Kapoor,,Singapore,Dept_0788,57438579,arjun68.gupta@tech.com
367574609,Ayesha Kapoor,Assistant Vice President,5,Contractor,Neha Malhotra,8632707646.0,USA,Dept_0005,99802597,ayesha65.kapoor@tech.com
698509918,Kunal Kapoor,Associate,9,Employee,Vikram Singh,,USA,Dept_0042,59854081,kunal65.kapoor@tech.com
153921577,Priya Sharma,Senior Analyst,7,Employee,Rahul Iyer,,Singapore,Dept_0962,88533360,priya58.sharma@tech.com
598806645,Amit Sharma,Analyst,8,Employee,Kunal Kapoor,,Singapore,Dept_0371,21350327,amit58.sharma@tech.com
656152900,Arjun Singh,Manager,6,Employee,Vikram Bansal,8599233360.0,USA,Dept_0653,93185012,arjun76.singh@tech.com
847229579,Kunal Singh,Assistant Vice President,5,Contractor,Neha Mehta,7258563647.0,USA,Dept_0240,83255786,kunal76.singh@tech.com
963406382,Amit Singh,Manager,6,Contractor,Vikram Gupta,6459059123.0,USA,Dept_0342,69837610,amit75.singh@tech.com
288856883,Ayesha Mehta,Analyst,8,Employee,Rohit Verma,,USA,Dept_0784,23756993,ayesha79.mehta@tech.com
334978881,Rahul Mehta,Analyst,8,Contractor,Vikram Verma,7157602840.0,Germany,Dept_0673,91468407,rahul88.mehta@tech.com
556497252,Vikram Kapoor,Senior Analyst,7,Contractor,Ayesha Bansal,8095867645.0,India,Dept_0865,93202340,vikram56.kapoor@tech.com
935822550,Rahul Singh,Associate,9,Contractor,Kunal Singh,9620248629.0,Canada,Dept_0647,43236218,rahul59.singh@tech.com
214447237,Jatin Malhotra,Junior Associate,10,Employee,Simran Verma,,India,Dept_0125,54825923,jatin63.malhotra@tech.com
926830795,Simran Singh,Analyst,8,Employee,Ayesha Sharma,,UK,Dept_0081,64973461,simran73.singh@tech.com
906341966,Ankit Verma,Assistant Vice President,5,Contractor,Vikram Aggarwal,6373536302.0,UK,Dept_0834,71340577,ankit65.verma@tech.com
105953697,Neha Verma,Manager,6,Contractor,Pooja Mehta,8271584491.0,Singapore,Dept_0396,74326932,neha62.verma@tech.com
838328947,Rohit Gupta,Junior Associate,10,Contractor,Rahul Malhotra,8145528588.0,Germany,Dept_0568,70009029,rohit57.gupta@tech.com
